external_id,name,neighborhood,address,phone,is_active,email,instagram_account,website,long_description
4c63ce27-d9cb-425e-b05e-1993f7e134a4,All Time,Los Feliz,"2040 Hillhurst Avenue, Los Angeles, CA 90027",,,,freakinalltime,https://alltimelosangeles.com/,"Tyler and Ashley Wells’ all-day cafe in the heart of Los Feliz traverses a lot of territory, both in terms of its culinary offerings and the physical space. It’s the rare neighborhood gem that offers a dependable menu of coffee, pastries, and lunch options during daylight hours, and a destination-worthy dinner spread, including slabs of focaccia slathered with burrata and sungolds, as well as the matter of factly named “good ass salad” and “big steak event.” The sprawling indoor-outdoor dining area can be sectioned off to accommodate groups. The open air greenhouse seats up to twelve, and the outdoor deck offers seating for 20. (These adjacent spaces can also be booked together, though they are not continuous). For indoor dining, the wine room accommodates up to ten seated guests, and includes its own private entrance and restroom."
50654b00-36eb-407d-b823-52479b198e84,Rossoblu,Downtown,"1124 San Julian Street, Los Angeles, CA 90015",,,,rossoblula,https://www.rossoblula.com/,"An Angeleno’s ode to Bologna, Rossoblu is a massive downtown restaurant inspired by Chef Steve Samson’s memories growing up in California and visiting his grandparents in Emilia Romagna. The menu boasts excellent handmade pastas and an extensive in-house butchery and salumi program, alongside a wine list focused on family-owned grower wineries. With concrete floors and utilitarian tableware, the industrial vaulted dining room is fairly minimal, save for the arte povera inspired mural by Cyrcle that dominates the space. An intimate wine cellar downstairs with its own dedicated entrance offers private dining for up to 26 guests, while larger parties can enjoy outdoor dining with heaters in the mezzanine and garden."
520b274b-517c-42ba-a5af-d68cb3541b5a,Laser Wolf,Williamsburg,"97 Wythe Avenue, Brooklyn, NY 11249",,,,laserwolf_bk,https://www.laserwolfbrooklyn.com/,"Need a restaurant with stellar views of the Manhattan skyline and an impressive line up of kebabs & mezze in order to convince your out of town friends that New York is the best city in the world? Laser Wolf, an Israeli restaurant from Chef Michael Solomonov, has got you covered. Perched on the roof of The Hoxton Hotel, this sprawling Williamsburg shipudiya offers a prix fixe menu with your choice of kebabs ranging from chicken shishlik, beef and lamb koobideh, shawarma cauliflower, and dorade. Select your main then sit back, relax, and enjoy the view while a colorful array of salatim, warm pita, and ethereally creamy hummus is sent your way to start. Date harissa wings with tehina ranch are technically an add-on, but for us, they're non negotiable.Though they can easily accommodate group dining, it’s best to make a reservation in advance as this is a difficult table to get on the fly."
556b00b6-2290-466b-8907-8eb5e238f59b,Pasjoli,Santa Monica,"2732 Main Street, Santa Monica, CA 90405",,,,pasjoli,https://www.pasjoli.com/,"This upscale French bistro on Main Street exudes approachable elegance in a coastal setting, with chef Dave Beran at the helm marrying classic French cuisine with California's fresh local produce. With its charming ambience, including exposed brick, wood beams, and a bustling white-tiled kitchen, Pasjoli offers indulgent dishes like brioche with chicken liver mousse, bay scallops, and a show-stopping pressed duck for two. The back patio can host up to twenty guests for an intimate dinner."
5a1741be-14b3-4792-9410-e1db54c177e4,Wildair,Lower East Side,"142 Orchard Street, New York, NY 10002",(646) 964-5624,,INFO@WILDAIR.NYC,wildairnyc,https://www.wildair.nyc/,"To call Wildair a wine bar is to vastly undersell it - an offshoot of Contra, the neighboring venture from chef owners Jeremiah Stone and Fabian von Hauske offers a more casual but no less creative taste of their whimsical culinary stylings in the form of shareable small plates, alongside an all-natural wine list of highly drinkable bottles from extraordinary producers around the world. Make sure to save room for dessert."
652da1a0-b3d2-4a4d-9301-b36e8353e3ea,King Tai,Crown Heights,"1095 Bergen Street, Brooklyn, NY 11216",(718) 513-1025,,,kingtaibar,http://www.kingtaibar.com/,"Named after the Chinese American restaurant that previously occupied the space, this breezy tiki bar brings a taste of mid century Miami to Crown Heights without overdoing it on the kitsch factor: It’s a place where you can enjoy excellent daquiris and not too saccharine frozens, plus a dependable lineup of weekend DJs and rotating Caribbean pop-up food offerings. The space recently underwent a full visual refresh inspired by South Beach Deco, adding eclectic vintage furniture, custom porthole windows, and a handsome antique bar with original marquetry to the ground floor. The main bar area accommodates 37 guests, but if the weather cooperates, another 36 can enjoy their outdoor garden."
661a3c11-15a9-40d9-b786-0678f5efe4e2,Sevilla,West Village,"62 Charles Street, New York, NY 10014",,,,sevilla_restaurant,http://www.sevillarestaurantandbar.com/,"Sevilla feels a little frozen in time - the historic Spanish restaurant in Greenwich village was dubbed an American Classic by the James Beard Foundation (an award which owner José Lloves initially thought was a scam), drawing in a constant stream of regulars and tourists with steaming platters of paella a la Valenciana, fragrant shrimp al ajillo, and housemade Spanish potato chips. The wine list is tight and not especially exciting, but pitchers of Sangria go down easy. In true Spanish style, we recommend sauntering in on the later side and grabbing a booth with a group of your friends who want to pretend they're in Spain for an evening."
6ad8eb86-aa84-4d5b-b4a5-6dbea8e490ca,Bavel,Arts District,"500 Mateo Street #102, Los Angeles, CA 90013",,,,baveldtla,https://baveldtla.com/,"The sophomore hit from the same team as Bestia, Bavel offers contemporary takes on Middle Eastern fare in the heart of the Arts District. The airy dining room features exposed brick and an open kitchen, with cascading vines adding a touch of greenery to the warehouse-like space. At Bavel, Chefs Ori Menashe and Genevieve Gergis offer an expansive menu of hot and cold mezzes, a rotating selection of spreads and freshly baked flatbreads, plus larger meat and fish dishes designed for sharing, alongside inventive cocktails and a winelist focused on Mediterranean and California varietals. The heated, covered patio accommodates groups of up to 26 in a semi-private space, offering seclusion while maintaining the convivial spirit of the interior. Larger groups are welcome to inquire about partial and full buyouts of the main dining room."
6ceea3f4-66a5-470c-a430-98d9baf2f990,Petit Trois Le Valley,Sherman Oaks,"13705 Ventura Boulevard, Sherman Oaks, CA 91423",,,,petittroisla,https://www.petittrois.com/,"Four years after Petit Trois L’Original first charmed Hollywood locals and tourists alike with classic Parisian bistro fare (think escargot, omelets, and the famed Big Mec burger), Chef Ludovic Lefebvre opened Petit Trois Le Valley in Sherman Oaks. The second larger location evokes a classic brasserie, with a marble bar, pastel banquets to line the dining room, muted gold lighting fixtures, and an open kitchen. The private dining room offers flexible seating for up to 40 guests."
6ef62efc-4c64-4498-aa11-eed9cbcf514d,Mother Wolf,Hollywood,"1545 Wilcox Avenue, Los Angeles, CA 90028",,,,motherwolfla,https://www.motherwolfla.com/,"Just a block off Sunset in the landmark Citizen News Building, chef Evan Funke’s Mother Wolf gussies up the traditions of Roman cooking with a bit of Hollywood Flair. The sprawling main dining room features red tiled columns interspersed with live olive trees, alongside leather banquets and red and white striped upholstery; it’s giving abbodanza, to say the least. The scene is arguably part of the experience, but if you’re looking for a spot to enjoy excellent handmade pastas and negronis with a few pals, they have an intimate indoor private room that seats twelve as well as an indoor-outdoor space that seats 25."
710719a1-88a2-4f1d-b426-6913ac610b64,Le Dive,Lower East Side,"37 Canal Street, New York, NY 10002",(646) 370-6222,,events@ledivenyc.com,ledivenyc,https://www.ledivenyc.com/,"Located at the corner of Ludlow and Canal, this wine bar from Golden Age Hospitality (the group behind spots like Acme, Le Crocodile, Bar Blondeau) sits at the heart of Dimes Square, offering a variety of bistro staples alongside a tightly curated list of natural wines and well executed classic cocktails. Despite being hip to the latest trends in biodynamic bottling, the food and the vibe are decidedly old school, drawing on the vintage look and feel of tabacs, low key watering holes that dot the streets of Paris, frequently identified by a red diamond-shaped sign. While the upstairs bar is what it’s most known for, the private basement at Le Dive, adorned with retro decor and equipped with a DJ booth, comfortably accommodates up to 45 guests, allowing for a bit more privacy and space for your evening soiree."
7150c59d-88fc-4fbf-a897-a4eb182224df,Gjusta,Venice,"320 Sunset Avenue, Venice, CA 90291",,,,gjustabakery,https://gjusta.com/,"Originally envisioned as a commissary kitchen for Gjelina, Gjusta has evolved into a powerhouse, offering the Southern California brunch to end all brunches. The indoor-outdoor marketplace and cafe effortlessly traverses between traditional Ashkenazi appetizing (bagels, pastrami, smoked fish aplenty) and pan Mediterranean fare (falafel, tuna conserva, flatbread pizzas), with the occasional excellent diversion into east Asia (banh mi, salmon rice bowls), plus an array of seasonal pastries and desserts."
72caa26f-27f3-4e7a-981e-654fca43aa85,Otium - CLOSED,Downtown,"222 S Hope Street, Los Angeles, CA 90012",,FALSE,,,https://otiumla.com/,"Named for the Latin term to describe leisurely gathering, Otium is the convivial restaurant attached to the Broad Museum. Much like the dining room, a sprawling space showcasing high quality materials in understated designs, the menu by Chef Timothy Hollingsworth, formerly chef de cuisine of The French Laundry, is an exercise in elegant rusticity. It’s a place where high quality service and execution effortlessly blends with a casual and inviting atmosphere, perfect for your next group outing. Twelve guests can enjoy a semi-private dinner at the chef’s table, positioned between the kitchen and the dining room, while a semi-private dining room cantilevered over Hope Street offers more seclusion for up to 36 guests. For outdoor dining, up to 32 guests can enjoy dinner on the rooftop mezzanine, surrounded by a vertical garden, while the patio with a fire pit and woodfire rotisserie can be half or fully booked to seat 30 or 65 respectively."
748524d7-f95c-46d9-9aad-212663ecd5f2,Crown Shy,Financial District,"70 Pine Street Ground Floor, New York, NY 10005",212-517-1931,,events@crownshy.nyc,crownshynyc,http://www.crownshy.nyc,"Situated on the ground floor of a landmarked Art Deco building in the Financial District, James Kent’s self-proclaimed “neighborhood restaurant” has held a Michelin Star since 2020. His seasonally-driven menu brings elevated fine dining technique to a globetrotting array of flavors inspired by the diversity of cuisine in New York City, with high caliber service to match."
7560bd42-71b0-4444-a6e7-a40c57869c3a,Host on Howard,SoHo," 21 Howard Street, Ground Floor, New York, NY 10013",,,,hostonhoward,https://hostonhoward.com/,"Located in SoHo, Host on Howard is a newly opened venue that blends food, wine, and design to create exceptional gatherings powered by intention. Curated by the AvroKO Group, the space celebrates hospitality with a focus on community. The gallery features a thoughtfully curated collection of furniture, lighting, and sculptural pieces, with a horse-shoe shaped bar designed to seat 10 serving as the centerpiece of the space. With its hospitality-grade design, Host on Howard offers a memorable and purposeful setting for any event."
76e52118-8dfd-436b-b317-910d603c9149,Tokyo Record Bar,Greenwich Village,"127 MacDougal Street, New York, NY 10012",(212) 420-4777,,,tokyorecordbar,https://tokyorecordbar.com/,"Tucked away beneath Air’s Champagne Parlor, this underground izakaya-meets-listening-room is an homage to the hidden jewel boxes of vinyl in Japan. Tokyo Record Bar is an immersive dining experience that begins with guests selecting songs from their extensive record collection - from these picks, the house DJ curates an all vinyl playlist, to pair with your family-style, seven course tasting menu, plus a slice of pizza to go."
770a944a-d782-4951-a08e-a0f0a64dc3a0,Majordomo,Chinatown,"1725 Naud Street, Los Angeles, CA 90012",,,,majordomola,https://www.majordomo.la/,"The first and only Los Angeles restaurant from Chef David Chang offers an eclectic yet craveable menu, effortlessly fusing flavors and traditions from Korea to Italy with an emphasis on California bounty; tried and true Momofuku fans will be happy to find the large meaty share plates that drew crowds of admirers in New York, including the signature bo ssam. Large groups of up to 24 guests can enjoy a set menu (including the bo ssam or whole plate short rib) on the semi-private heated patio. Alternatively, the enclosed private dining room overlooking the Majordomo wine cellar accommodates up to 36 seated guests."
78a49ec3-9dc3-4caf-9cbe-f534ce809edc,Charlie Bird,SoHo,"5 King Street, New York, NY 10012",(212) 235-7133,,,charliebirdnyc,https://www.charliebirdnyc.com/,"Offering white tablecloth quality service in a comfortably hip setting, Charlie Bird describes itself as “Italian influenced, American executed, and entirely New York.” The Soho staple from Delicious Hospitality is undoubtedly a product of its environment, evoking downtown culture new and old: an expertly curated playlist rooted in ‘90s hip hop is complemented by expansive wine list with something for every palate (and price point)."
7c870eee-a006-4e81-bb22-d5996ba665b2,Tsion Cafe,Harlem,"763 St Nicholas Avenue, New York, NY 10031",,,,tsioncafe,https://www.tsioncafe.com/events,"Tsion Cafe, a cozy gem in Harlem, is known for its Ethiopian dishes with unique modern flair. The menu tells the story of Chef Beejhy's journey from Ethiopia to Harlem via Israel, with vegetarian dishes take center stage. The atmosphere is warm and inviting, a perfect place to stop in for a casual lunch or a more lively dinner experience during one of their live music nights which dot the regularly scheduled dinner programming. Forget the utensils and use your hands to dive into plates of injera piled high with fava beans, sautéed onions, tomatoes, and simmered collard greens, all designed to be enjoyed with a group."
7e829440-74e0-4d66-9215-2637c9b5084c,The Ten Bells,Lower East Side,"247 Broome Street, New York, NY 10002",(212) 228-4450,,,thetenbells,http://www.tenbellsnyc.com/,"A dimly lit space with tin ceilings and exposed brick walls, this pioneer of the natural wine movement has served biodynamic bottles from small producers since 2008, alongside a sizable menu of tapas and a beloved $1 oyster happy hour that draws in the after work crowd."
7f595f09-cdd4-43cb-8de2-d88e4908c1c8,Shukette,Chelsea,"230 9th Avenue, New York, NY 10001",(212)242-1803,,,shukettenyc,https://www.shukettenyc.com/,"Embracing a bustling atmosphere in the heart of Chelsea, Chef Ayesha J. Nurdjaja's Shukette challenges convention by spotlighting vegetable-forward creations alongside traditional favorites. The space houses an open kitchen, stretching the length of the dining room, where the team at Shukette has been expertly crafting kebab, vegetable and seafood specialties since opening in 2021. The menu is a testament to the seasons, ever-changing and inspired by the freshest ingredients available. An accompaniment to the many varied dishes are four varieties of bread, each baked, grilled, or griddled to order. Invite a group to indulge in shareable dishes that are meant to be shared. The more the merrier."
809b2aa1-de87-4de9-8f3e-e9a4bd3d973e,En Brasserie - CLOSED,Greenwich Village,"435 Hudson Street, New York, NY 10014",212-647-9196,FALSE,,enjapanesebrasserie,https://enjb.com/,"Homestyle Japanese cooking is front and center at this established West Village brasserie, an airy space with lofty ceilings, large windows framed by dark wood paneling, and an open kitchen. Audiophiles will delight in their recently opened music bar, pairing vintage turntables and Westminster Royal High Fidelity speakers with a tasteful collection of rare records from around the world."
820d1ba7-2a3b-40fc-9311-5a9259daa1d5,Primo's,Tribeca,"129 Chambers Street, New York, NY 10007",,FALSE,,primosnyc,https://www.primostribeca.com/,"Tucked within the Frederick Hotel lobby is Primo's, a sleek, art deco-inspired bar and lounge. Launched in 2018 by managing partner Aisa Blue Shelley (of Mr. Fong's, Casino, and Casetta fame), Primo's has become a cornerstone of Tribeca's nightlife. The main dining room houses plush velvet banquettes, complemented by a mix of Italian tiles and wood-paneled walls, creating a playful yet refined ambiance. The main bar and lounge is attached to a private backroom complete with its discreet street entrance, ideal for engagements that stretch into the wee hours. Gather your crew, indulge in extra dirty martinis and some off-menu midnight pasta, available only after, you guessed it, midnight. Primo's can accommodate groups of up to 60."
833114fc-107b-406a-a667-fc39b80cfafd,Llama Inn,Williamsburg,"50 Withers Street, Brooklyn, NY 11211",,,,llamainnnyc,https://www.llamainnnyc.com/,"Llama Inn, a Williamsburg gem, has been redefining the art of a fun night out since its reopening in 2021. Whether you're marking a milestone, painting the town with coworkers, or embarking on a spontaneous night out, Llama Inn promises to deliver through food and good vibes. Chef Erik Ramirez helms the kitchen, using his classic fine-dining kitchen training to elevate traditional Peruvian fare to new heights. When eating with a group, plunge into the lomo saltado, a classic Peruvian dish that borders on being a national treasure: succulent beef stir-fry mixed with avocados, chiles, and a generous helping of french fries. It's meant to not only be shared, but celebrated, among friends."
841bfa8a-b435-495d-96f3-5e201bdf5546,Casino,Lower East Side,"171 E Broadway, New York, NY 10002",(646) 864-0101,,,casino,https://www.casinonyc.info/,"If you and your crew are looking to feel like main characters for a night, consider renting a room at Casino. This Southern Italian spot from the team behind Primo's and Mr. Fong's has become a Dimes Square favorite for destination dinners, parties, and date nights. The main dining room, fitting up to 70, is clad with plush red banquettes, white tablecloths, and bright red floors, exuding an air of upscale retro sexiness perfect for both special occasions. The downstairs bar, which accomodates 40, can be accessed through the main dining room and also boasts its own private street entrance, painted entirely red. Put on whatever outfit makes you feel most glamorous, and immerse yourself in an evening filled with strong cocktails and soft jazz."
85b6a50f-ad4d-4896-a3b2-08ccff0eb2b8,Margot,Fort Greene," 69 Lafayette Avenue, Brooklyn, NY 11217",,,,margotbrooklyn,https://www.margotbrooklyn.com/,"Near the intersection of Lafayette and Fulton, Margot’s cobalt facades beckons guests into its perhaps surprisingly minimal light wood and concrete interior. The women-led, seasonally-driven neighborhood restaurant comes from an established crew of New York hospitality professionals, whose commendable resumes include opening beloved zero-waste natural wine bar Rhodora, and revamping Eleven Madison Park’s bar program with an emphasis on sustainability and culinary-driven beverages. That same energy is carried over to Margot, where you can enjoy an ever changing menu of French-leaning share plates alongside expertly curated natural wine and creative cocktails. The annex space upstairs affords comfortable space for 30, while the main dining room can accommodate up to 70 guests."
8b644fb4-0144-4c03-a8f3-6474cc88cae1,Birdie G's,Santa Monica,"2421 Michigan Avenue, Santa Monica, CA 90404",,,,birdiegsla,https://www.birdiegsla.com/,"Named after the James Beard-nominated chef’s daughter Birdie and grandmother Gladys, the Santa Monica staple from Jeremy Fox (of Rustic Canyon fame) channels homestyle Eastern European cooking through a California lens, producing nearly everything in house with a zero-waste approach. Located inside the historic Bergamot Station, Birdie G’s offers a variety of spaces both indoor and outdoor for groups."
8ca462aa-d890-4eeb-ba40-d9116b29af28,Kodo,Arts District,"710 S Santa Fe Avenue, Los Angeles, CA 90021",,,,kodo,https://www.kodo.la/,"Situated inside a converted Arts District firehouse, this Japanese-American bistro from Kensho group boasts an austere indoor-outdoor dining room blending slate, steel, and poured concrete with natural linen and blond wood accents. The design-forward space is at once pared back and inviting, with a seasonal menu offering sushi, live fire binchotan grilling, cocktails, and pastry, in addition to a truncated selection of small plates, coffee and tea, wine, and sake at the cafe in the front. A raw private room, described as a “flex space between art and dining,” is centered on a monolithic live edge pine table with benches that seat up to twenty guests."
8e66e217-90d1-406d-930d-42ff681177a0,Scopa Italian Roots,Venice,"2905 Washington Boulevard, Venice, CA 90292",,,,scopaitalianroots,https://www.scopaitalianroots.com/,"Chef owner Antonia Lofaso offers a taste of her New York Italian roots at this Venice red sauce staple. You’ll find abundant antipasti, saucy rigatoni alla vodka and stuffed shells, and hearty mains like chicken parm or a giant veal chop Milanese, plus classic Italian sweets like cannoli, zeppole, and rainbow cookies. The dependable kitchen and friendly service guarantees a packed house, but the private dining room offers a secluded space for up to 30 guests to enjoy a more intimate dinner."
8faa6100-3f9b-449a-8874-4e37cb5542ab,Leo,Williamsburg,"123 Havemeyer Street, Brooklyn, NY 11211",(718) 384-6531,,ello@leo-nyc.com,leosourdough,https://www.leo-nyc.com/,"The sister restaurant to Bushwick’s Ops serves excellent naturally fermented, Neapolitan-by-way-of-New-York pies, alongside a formidable natural wine list, plus a rotating flavor of seasonal soft serve. Think kabocha squash and salted caramel for fall, fig leaf and melon for summer."
927ae4fa-05d9-41ee-9fd1-38b0bcd0f996,Girl & the Goat,Arts District,"555-3 Mateo Street, Los Angeles, CA 90013",,,,girlandthegoatla,https://www.girlandthegoat.com/,"The Los Angeles outpost of Chef Stephanie Izard’s Chicago flagship restaurant brings bold and globally-inspired cuisine to a bustling 150-seat dining room filled with potted greenery in the Arts District. The menu is just as eclectic as the original, though the kitchen perhaps unsurprisingly draws on California produce and ingredients for a bit of local inspiration. Girl & the Goat offers a variety of options for groups of different sizes. The private dining room seats 20 guests, while groups of up to 40 can book the art corridor. If you’d prefer to eat outdoors, the terrace offers seating for 25 guests, while the patio can fit 36."
92a400a3-4276-4891-986e-3ba48c3840c1,Nasrin's Kitchen,Midtown East,"35 W 57th Street, Manhattan, NY 10019",(917)261-4600,,,nasrinskitchenresturant,https://www.nasrinskitchen.com/,"Nasrin Rejali first came onto many New Yorkers' radars during the pandemic, when she was selling small batches of her jams and torshi (Iranian pickles) out of her home kitchen, but the chef had previously operated a cafe in Tehran where she served traditional Iranian fare until she was forced to flee her ancestral homeland in 2014. That informal catering business has since blossomed into Nasrin's Kitchen, a homestyle restaurant tucked away on the second story of an unassuming townhouse on 57th Street. Groups can feast on a mix of kebabs and khoresh (stews and braises) alongside herbed rice and freshly baked barbari bread. On Sundays, Nasrin's offers abgoosht, a slow-cooked symphony of oxtail and chickpeas served in traditional stoneware crocks called dizi."
93a3dc2d-9649-4a7e-894e-100a8deb501c,Cabra,Downtown,"1060 South Broadway, Los Angeles, CA 90015",,,,cabralosangeles,https://www.cabralosangeles.com/,"Launched in collaboration with Chicago’s Boka Group, this spirited restaurant and bar on the roof of The Hoxton, Downtown is the latest Los Angeles project from Chef Stephanie Izard. The menu showcases flavorful Peruvian classics like ceviches and skewers, alongside dips, snacks, and larger share plates. The airy dining room, replete with a sweeping skyline views and a retractable roof to take in prime Southern California sunshine, can accommodate up to 80 guests for a seated dinner (or 40 in case of a half buyout), while the adjacent pool provides seating for 32."
93ad76ae-efea-4abb-9c6d-3b29fb49b7f9,Al Coro - CLOSED,Meatpacking,"85 Tenth Avenue, New York, NY 10011",(212) 970-2200,FALSE,,alcoro,https://www.alcoro-nyc.com/,"Al Coro is one of three concepts Chef Melissa Rodriguez opened with partner Jeff Katz in the converted Nabisco factory which previously housed Del Posto, where she notably became the first woman at the helm of a restaurant awarded four stars by The New York Times. Situated in a soaring space on the corner of 16th Street and Tenth Avenue, Al Coro is an inherently celebratory space, with live music every evening. Rodriguez serves a tight regional Italian menu with signature creative license, for which she earned two Michelin stars."
93bdeaa3-019b-4d36-8888-45dd50a9d096,Eavesdrop,Greenpoint,"674 Manhattan Ave, Brooklyn, NY 11222",,,,Eavesdrop,https://www.eavesdrop.nyc/,"Inspired by jazz kissas, the famed record bars of Tokyo, Eavesdrop is first and foremost a space designed for listening. The cozy, blonde wood-framed bar in Greenpoint boasts a state-of-the-art sound system and a formidable collection of international albums, and although the tunes are often front and center, it’s also an exceptional spot to enjoy craft cocktails, seasonal small plates, and thoughtful conversation. In addition to stools by the bar top, there is also booth and high-top seating in the back, as well as a garden for the warmer months. For an intimate night of audibly-enhanced sipping, Eavesdrop accommodates groups of up to 36 guests."
952d754d-f4cc-4a38-aa2c-a1009a65518f,Cherry on Top,Bushwick,"379 Suydam Street, Brooklyn, NY 11237",,,,cherry,https://www.cherryontopnyc.com/,"Based out of a former Oddfellows Ice Cream factory in Bushwick, this flexible and fun space is outfitted with candy apple (cherry?) tables, playful custom cushions, and hand-drawn illustrations from designer-turned-owner Cerise Zelenetz. The nostalgic “not so petit bar à vin naturel” has hosted a range of spirited events, from wine tastings, supper clubs, and chef residencies, to all out dance parties, taking advantage not only of the cute ground floor interior, but also the sizable rooftop - the cherry on top, so to speak - decked out with vintage furniture and abundant greenery. The main room fits up to 40 guests, while the rooftop is perfect for parties of up to 70."
965b6b3d-7bc6-4215-a348-4eabd0d381d2,Mel's - CLOSED,Meatpacking,"85 Tenth Avenue, New York, NY 10011",212.970.2202,FALSE,dfalcone@alcoro-nyc.com,mels_nyc,https://www.mels-nyc.com/,Both the menu and the interior design at Mel’s celebrate the hearth as the beating heart of the restaurant - shareable dishes from their wood-fired grill oven complement a color palette of warm reds and yellows radiating from their tile-clad pizza oven out into the dining room.
9aa58506-b790-40ba-9d53-d12b791aa1f5,Cassia - CLOSED,Santa Monica,"1314 7th Street, Santa Monica, CA 90401",,FALSE,,dinecassia,https://www.cassiala.com/,"Helmed by chef owner Bryant Ng with his wife Kim and Zoe Nathan and Josh Loeb (of Rustic Canyon fame), Cassia marries the fresh and vibrant flavors and culinary traditions of Southeast Asia with the warm and soulful hospitality of a neighborhood California brasserie. The downtown Santa Monica hotspot has won over the hearts and stomachs of Angelenos and diners further afield, including Pete Wells, who awarded Cassia the New York Times’ first three star review outside of the New York metropolitan area. Parties of all sizes can enjoy a family style meal of Singaporean-Chinese and Vietnamese-inspired dishes, using ingredients sourced from local farms."
9cc8f94c-9a28-4312-b42f-4d431bccaad2,Carbone,Greenwich Village,181 Thompson Street,,,,#N/A,https://carbonenewyork.com/,"The OG red sauce joint from Major Food Group has become a bit of a spectacle in recent years, with clubstaurant-adjacent outposts in Miami, Vegas, and Hong Kong, but if you’re willing to throw down, Carbone will deliver an experience worthy of multiple Drake shoutouts. For the small cost of a buyout, you can ball out with 100 of your best buds over veal parm and spicy rigatoni."
9fc640bf-3712-4fbe-a835-b9d38b5614da,Musket Room,Nolita,"265 Elizabeth Street, New York, NY 10012",(212) 219-0764,,hello@musketroom.com,musketroom,https://www.musketroom.com/,"Since 2013, the Michelin-starred Musket Room has charmed New Yorkers with a menu of internationally-inspired fare, offered a la carte or as an affordably indulgent tasting. The women-powered restaurant is presently helmed by chef Mary Attea, who received a James Beard nomination for Best Chef: New York, with pastry chef Camari Mick turning out imaginative sweets like a caramelized parsnip mousse, shaped like actual parsnip."
a2de801e-e270-4083-a6db-670c49d51ce2,The Polo Bar,Midtown East,"1 E 55th Street, New York, NY 10022",(212) 207-8562,,Events@polobarralphlauren.com,thepolobar,https://www.ralphlauren.com/global-polo-bar,"Eating at The Polo Bar is, unsurprisingly, like stepping into a Ralph Lauren ad, a handsome take on Americana with warm woods, hunter green accents, and buttery leather seating complemented by a veritable collection of equestrian art and curios. At first glance, it’s a place to see and be seen, but it would be a mistake to overlook the food at this stylish midtown haunt. The kitchen offers an all day menu of refined takes on casual American classics, most of which are executed with the same level of taste as the space itself."
a6222484-2081-4ae3-a38d-8fb6b831e98a,Hutong,Midtown East,"731 Lexington Avenue, New York, NY 10022",(212) 758-4800,,farah.zeaman@aqua-us.com,hutongnyc,http://hutong-nyc.com,"Hutong, an elegant Chinese restaurant with locations in Hong Kong and London, made its stateside debut in the cavernous Bloomberg Building space once occupied by Le Cirque. The room has been completely reimagined, inspired by visions of deco glamour and the swinging culture of 1920’s New York and Shanghai. Hutong describes itself as a Northern Chinese restaurant, though there is a fair amount of Sichuan cuisine on offer, alongside dishes from Beijing, Shanghai, and Guangdong province, as well as extensive dim sum service."
a9a6a657-2186-49d7-acf6-25d3754da881,Manzke - CLOSED,Beverlywood,"9575 W Pico Boulevard, Los Angeles, CA 90035",,FALSE,,manzkerestaurant,https://manzkerestaurant.com/,"One floor above the high energy Beverlywood bistro Bicyclette, the eponymous restaurant from husband and wife chef duo Walter and Margarita Manzke offers a Michelin-starred fine dining experience showcasing the diversity of influences across the Southern California culinary landscape. Much like the menu, the design is eclectic but thoughtful, bringing together tufted navy leather banquettes, ornate Persian rugs, and a mahogany bar lined with vintage spirits lit by hanging votives. The mezzanine level accented by a slatted wood ceiling includes a private dining room with seating for ten guests, offering lofty views of the kitchen below."
aa008a4b-6516-490a-ba13-5c8e91167070,Bestia,Arts District,"2121 East 7th Place, Los Angeles, CA 90021",,,,bestiadtla,https://bestiala.com/,"The perpetually packed Bestia arguably led the charge for a neighborhood restaurant revival when it opened in the Arts District in 2012. Over a decade later, Ori Menashe and Genevieve Gergis’s original hit still delivers delicious Italian by way of California cooking, including some of the city’s best pizza and pasta, in an understated, industrial chic dining room. The bustling, open space warmed by the glow of edison bulbs is arguably part of the draw, but groups can still enjoy a taste of the convivial atmosphere in semi-seclusion from the patio, which comfortably seats up to 25 guests."
aa42d242-6dfe-445d-af4d-eea91d5b798b,The Fly,Bed-Stuy,"549 Classon Avenue, Brooklyn, NY 11238",,,,theflybrooklyn,https://www.theflybrooklyn.com/,"The team behind Cervos and Hart's has mastered the art of creating restaurants perfect for sharing plates, and their third venture, The Fly, is no exception. The Fly’s entire identity revolves around shared dishes, with the star of the show being their chicken. You can opt for a half chicken (serving 3-4) or go all out with a whole bird. This self-described chicken bar serves free-range, organic New York birds, paired with an impressive wine list that spans the globe."
abd5ad8e-fb63-499a-8731-b824702d4b6d,Insa Brooklyn,Gowanus,"328 Douglass Street, Brooklyn, NY 11217",,,,insabrooklyn,https://www.insabrooklyn.com/,"POV: It’s a Wednesday evening and you’re craving galbi (thick cut soy marinated short ribs) while belting out Celine Dion classics. Well, look no further than Issa Brooklyn, where you can indulge in both. This neighborhood gem combines a Korean BBQ restaurant with a lively karaoke bar, making it the perfect spot for group dining and private karaoke sessions. Plus, karaoke sessions are half off on Wednesdays. The wood-clad interior exudes warmth and charm, creating an inviting atmosphere that feels like a cozy night in while offering the excitement of a night out."
